X	Y	FID	Facility_N	F_NAME	HMIS	Province	District	Division	LOCATION	Sub_Locati	Spatial_Re	Facility_T	Agency	Latitude	Longitude	GlobalID
36.56731	-1.196205	115	15	HOLY CROSS (THIGIO) DISP	612	CENTRAL	KIAMBU	LIMURU	NDEIYA	THIGIO(KIAMBU)	SUBLOC CENTROID	4	MISS	-1.196205	36.56731	{FB9C14A5-B67E-4DEC-82FD-DAB1B29D0D98}
36.801234	-1.14234	116	16	KAARIA DISP	0	CENTRAL	KIAMBU	KIAMBAA	NDUMBERI	NDUMBERI	1:50000 MAPS	4	MOH	-1.14234	36.801234	{DD5E65EB-D00D-4950-B518-AEF55D0204C4}
36.7467	-1.05093	117	17	KAGAA HEALTH CENTRE	2400	CENTRAL	KIAMBU	GITHUNGURI	GITHUNGURI	GITHUNGURI(KIAMBU)	DDP	3	MOH	-1.05093	36.7467	{8DFCA152-438E-4D17-8CA0-42F0691A304A}
36.743433	-1.001209	118	18	KAGWE CATHOLIC MISSION DISP	207	CENTRAL	KIAMBU	LARI	GATAMAIYU	KAGWE	ILRI MKT CENTRES	4	MISS	-1.001209	36.743433	{BBE0F359-0FB4-44BA-B3CD-0E8A46370848}
36.7392	-1.00448	119	19	KAGWE HEALTH CENTRE	2447	CENTRAL	KIAMBU	LARI	GATAMAIYU	KAGWE	DDP	3	MOH	-1.00448	36.7392	{C04423D1-DFD5-49DB-96C6-9C7345702227}
36.624	-0.870245	120	20	KAMAE FOREST DISP	208	CENTRAL	KIAMBU	LARI	KINALE	KINALE	DDP	4	MOH	-0.870245	36.624	{7E83C874-4694-4EA3-A852-F743572F94CD}
36.87	-1.1	121	21	KAMBUI DISP	209	CENTRAL	KIAMBU	GITHUNGURI	NGEWA	NYAGA	ILRI VILLAGES	4	MISS	-1.1	36.87	{FECA2437-270E-4BE6-8A56-796555CDE20F}
36.7082	-1.01588	122	22	KAMBURU DISP	4831	CENTRAL	KIAMBU	LARI	KAMBURU	MATIMBEI	DDP	4	MOH	-1.01588	36.7082	{56AE0260-BC88-4668-AB8B-286504CEAD15}
36.5765	-1.28069	123	23	KARAI HEALTH CENTRE	0	CENTRAL	KIAMBU	KIKUYU	KARAI	NACHU	DDP	3	MOH	-1.28069	36.5765	{F5CF6B67-717B-4AEC-8248-4185C844946B}
36.82123	-1.174213	124	24	KARIA DISP	210	CENTRAL	KIAMBU	KIAMBAA	WAGUTHU	NGEGU	1:50000 MAPS	4	MOH	-1.174213	36.82123	{A4985F1D-952C-440C-9804-DA6DBF24DA42}
36.78	-1.22	125	25	KARURA SDA DISP	0	CENTRAL	KIAMBU	KIAMBAA	KIHARA	GACHIE	ILRI VILLAGES	4	MISS	-1.22	36.78	{4AA55E43-5F01-4485-A3EF-596AD6E333B5}
36.7399	-1.18431	126	26	KARURI HEALTH CENTRE	261	CENTRAL	KIAMBU	KIAMBAA	KIAMBAA	NJIKU	DDP	3	MOH	-1.18431	36.7399	{75BB8B25-34E9-4C14-AE0C-4430DC6E7D73}
36.658545	-1.122966	127	27	KENTMERE DISP	2413	CENTRAL	KIAMBU	LIMURU	KARAMBAINI	MABROUKE	1:50000 MAPS	4	MISS	-1.122966	36.658545	{B717F9DE-DBCE-45B8-A21B-0696FA453318}
36.8456	-1.13999	128	28	KIAMBAA DISP	0	CENTRAL	KIAMBU	KIAMBAA	KAMITI	ANMER	DDP	4	MOH	-1.13999	36.8456	{FCD2DF0E-7717-4380-A72C-ED656491ACB6}
36.82993	-1.16938	129	29	KIAMBU DISTRICT HOSPITAL	251	CENTRAL	KIAMBU	KIAMBAA	KIAMBAA S/AREA	TOWNSHIP(KIAMBAA)	GPS	1	MOH	-1.16938	36.82993	{37F2A094-2A18-4045-A0C0-14CBF75C791E}
36.702703	-1.10046	130	30	KIAWAROGA DISP	326	CENTRAL	KIAMBU	LIMURU	KARAMBAINI	KIAWAROGA	1:50000 MAPS	4	MOH	-1.10046	36.702703	{689DEFF9-612C-420F-A467-C7A3F60E100C}
36.783449	-1.157365	131	31	KIBUBUTI HEALTH CENTRE	2412	CENTRAL	KIAMBU	KIAMBAA	WAGUTHU	KANUNGA	SUBLOC CENTROID	3	MISS	-1.157365	36.783449	{F7288DA8-74C9-4B62-90E8-F7649769FA99}
36.648379	-0.921169	132	32	KIENI FOREST DISP	215	CENTRAL	KIAMBU	LARI	KINALE	MUKEU(KIAMBU)	SUBLOC CENTROID	4	MOH	-0.921169	36.648379	{27F7F1E2-D8EC-4730-A873-FBA0614D6FFA}
36.619369	-0.858108	133	33	KIENI HEALTH CENTRE	2448	CENTRAL	KIAMBU	LARI	KAMAE	KAMUKOMBI-INI	1:50000 MAPS	3	MOH	-0.858108	36.619369	{72B2E17F-80E3-446F-BBDC-7CB8C7B56D1B}
36.82658	-1.031082	134	34	KIGUMO HEALTH CENTRE	237	CENTRAL	KIAMBU	GITHUNGURI	KOMOTHAI	KARATINA	1:50000 MAPS	3	MOH	-1.031082	36.82658	{14CA0141-E4AB-41FD-955D-C82E85EA826E}
36.7386	-1.21091	135	35	KIHARA HEALTH CENTRE	216	CENTRAL	KIAMBU	KIAMBAA	KIHARA	MAHINDI	DDP	3	MOH	-1.21091	36.7386	{C2F4245A-CA0A-4985-BBAA-2D713D6C7CDD}
36.59431	-0.94349	136	36	KIJABE HOSPITAL	252	CENTRAL	KIAMBU	LARI	KIJABE	KIJABE	GPS	1	MISS	-0.94349	36.59431	{601F204E-9FF7-491B-B87B-6411C44B8675}
36.8684	-1.1077	137	37	KIMATHI DISP	0	CENTRAL	KIAMBU	GITHUNGURI	NGEWA	KIMATHI(KIAMBU)	DDP	4	MOH	-1.1077	36.8684	{44CFDE34-5286-45D9-8CBD-86DDCF567EAC}
36.61036	-0.911261	138	38	KINALE FOREST DISP	217	CENTRAL	KIAMBU	LARI	KINALE	MUKEU(KIAMBU)	1:50000 MAPS	4	MOH	-0.911261	36.61036	{BAB9786C-093E-40D3-9382-0E2ED4E7E04F}
36.6157	-0.908237	139	39	KINALE HEALTH CENTRE	2452	CENTRAL	KIAMBU	LARI	KINALE	MUKEU(KIAMBU)	DDP	3	MOH	-0.908237	36.6157	{C14B4ACA-EA79-4704-8F80-E9997F93C8E3}
36.8203	-1.03614	140	40	KIRATINA DISP	0	CENTRAL	KIAMBU	GITHUNGURI	KOMOTHAI	KARATINA	DDP	4	MOH	-1.03614	36.8203	{9E05C287-8040-4E04-AAAE-1193E0E96970}
36.6964	-0.985135	141	41	KIRIITA DISP	213	CENTRAL	KIAMBU	LARI	GATAMAIYU	KAGWE	1:50000 MAPS	4	MOH	-0.985135	36.6964	{2E40CDD1-BE27-401F-8F32-2B7A4A6039A5}
36.63	-0.97	142	42	KIRIITA MISSION HC	235	CENTRAL	KIAMBU	LARI	KIJABE	BATHI	ILRI VILLAGES	3	MISS	-0.97	36.63	{ABFAFC0E-2651-437B-A342-132C17B3E4C3}
36.605	-1.02791	143	43	LARI HEALTH CENTRE	239	CENTRAL	KIAMBU	LARI	KIRENGA	ESCARPMENT	DDP	3	MOH	-1.02791	36.605	{371FD6EB-16DA-430C-BED1-318432E7B683}
36.6366	-1.11593	144	44	LIMURU HEALTH CENTRE	240	CENTRAL	KIAMBU	LIMURU	LIMURU	KAMIRITHU	DDP	3	MOH	-1.11593	36.6366	{15B36565-0D84-4A16-AFA7-642B5E062501}
36.830408	-1.102112	145	45	LIOKI MISSION DISP	3090	CENTRAL	KIAMBU	GITHUNGURI	IKINU	RIUKI	SUBLOC CENTROID	4	MISS	-1.102112	36.830408	{0931AD44-2160-4011-AD38-377C3C8EB333}
36.771525	-1.192355	146	46	LITTLE SERVANT OF SACRET HEART DISP	435	CENTRAL	KIAMBU	KIAMBAA	KIAMBAA	NJORO(KIAMBU)	SUBLOC CENTROID	4	MISS	-1.192355	36.771525	{14B07BB7-EE30-4722-A953-7AA83181262D}
39.718534	-3.979314	147	61	UTANGE REFUGEE CAMP DISP	0	COAST	MOMBASA	KISAUNI	BAMBURI	MWEMBE LEGEZA	SUBLOC CENTROID	4	NGO	-3.979314	39.718534	{C2165BC4-B83F-4BD4-9394-D1BF453A6D44}
39.6	-4.06546	148	62	WATAMU DISP	558	COAST	MOMBASA	LIKONI	MTONGWE	MTONGWE	ILRI MKT CENTRES	4	MOH	-4.06546	39.6	{EE5D5782-631E-4D60-8B47-69CA745ECFF5}
36.6136	-1.28	149	47	LUSIGETTI HEALTH CENTRE	2437	CENTRAL	KIAMBU	KIKUYU	KARAI	LUSINGETTI	1:50000 MAPS	3	MOH	-1.28	36.6136	{C0AD9D70-9643-4864-8F9C-293D4A5FDA76}
38.654357	-3.67546	150	0	BUGUTA DISP	0	COAST	TAITA TAVETA	VOI	KASIGAU	BUGUTA	SUBLOC CENTROID	4	MOH	-3.67546	38.654357	{5C613A33-EAC2-4F3D-BCF6-C79D39A32B2A}
38.315701	-3.50013	151	1	BURA DISP	704	COAST	TAITA TAVETA	MWATATE	BURA	NYOLO	DANIDA	4	MOH	-3.50013	38.315701	{6783E4CF-967A-48E5-B737-E1AEF3A1EC4F}
36.8	-1.12	152	48	MIGAA DISP	321	CENTRAL	KIAMBU	KIAMBAA	CIANDA	CIANDA	ILRI VILLAGES	4	MOH	-1.12	36.8	{8FA16A47-83BA-4B38-A1CA-D0FCB9679A06}
38.289771	-3.504139	153	2	BURA MISSION DISP	705	COAST	TAITA TAVETA	MWATATE	BURA	NYOLO	DDP	4	MISS	-3.504139	38.289771	{7BFD0ECE-309E-4D79-A224-9B4EB9FCFB03}
37.736031	-3.29582	154	3	CHALA DISP	706	COAST	TAITA TAVETA	TAVETA	CHALA	CHALA	DANIDA	4	MOH	-3.29582	37.736031	{6FEA6EC4-954B-4A94-A843-294CE8E1B2D8}
37.694258	-3.438287	155	4	ELDORO MISSION DISP	707	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KIMORIGO	DDP	4	MISS	-3.438287	37.694258	{3CC14F7E-C665-44D1-9744-BBB689C6DCA0}
36.8	-1.07	156	49	MIGUTA DISP	0	CENTRAL	KIAMBU	GITHUNGURI	GITHUNGURI	KIAIRIA	ILRI VILLAGES	4	MISS	-1.07	36.8	{B0A5F1A5-F416-4030-AFB3-724EDA718279}
38.446301	-3.28928	157	5	GHAZI DISP	708	COAST	TAITA TAVETA	TAUSA	NGOLIA	GHAZI	DANIDA	4	MOH	-3.28928	38.446301	{00FC232B-D91C-4487-AADA-FD181269C349}
36.7	-1.18	158	50	MOST PRECIOUS BLOOD DISP	3903	CENTRAL	KIAMBU	LIMURU	TIGONI	RED HILL	ILRI VILLAGES	4	MISS	-1.18	36.7	{FC37BCBB-73DA-46DF-B97A-E8B5E389B979}
38.60778	-3.51759	159	6	KAJIRE DISP	2883	COAST	TAITA TAVETA	VOI	SAGALLA	KISHAMBA(VOI)	DANIDA	4	MOH	-3.51759	38.60778	{93EB1ACE-2036-4D24-9B64-4242D6751FA6}
36.7257	-1.13378	160	51	NAZARETH HOSPITAL	255	CENTRAL	KIAMBU	LIMURU	KARAMBAINI	KARAMBAINI	1:50000 MAPS	1	MISS	-1.13378	36.7257	{88EE3880-28B4-400D-BFF3-E9FE823A4508}
38.3438	-3.3842	161	7	KASIGAU HEALTH CENTRE	732	COAST	TAITA TAVETA	WUNDANYI	WERUGHA	MLONDO	DANIDA	3	MOH	-3.3842	38.3438	{77E52734-D9E4-40FA-8AF4-6E2E2AE8726D}
37.69194	-3.46046	162	8	KIMORIGO DISP	710	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KIMORIGO	DANIDA	4	MOH	-3.46046	37.69194	{36AF8028-E384-4BD3-B7F9-7F3125306A2D}
36.5942	-1.16975	163	52	NDEIYA HEALTH CENTRE	3928	CENTRAL	KIAMBU	LIMURU	NDEIYA	NDERU	DDP	3	MOH	-1.16975	36.5942	{450DF785-ACF5-481E-BA2D-736F024C46A7}
38.323799	-3.2783	164	9	KISHUSHE DISP	711	COAST	TAITA TAVETA	WUNDANYI	KISHUSHE	KISHUSHE	DANIDA	4	MOH	-3.2783	38.323799	{55D590BE-4FED-441D-8461-EACC941CB3B5}
36.60586	-1.142793	165	53	NDERU DISP	221	CENTRAL	KIAMBU	LIMURU	NDEIYA	NDERU	1:50000 MAPS	4	MOH	-1.142793	36.60586	{E82D738A-517F-4FBF-A9E7-03FD4472B83B}
37.613098	-3.44028	166	10	KITOBO DISP	2884	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KITOBO	DANIDA	4	MOH	-3.44028	37.613098	{7FF59AE2-DFA4-4FA5-9613-5F33D1D77755}
36.70945	-0.984242	167	54	NDURIRI DISP	0	CENTRAL	KIAMBU	LARI	NYANDUMA	GACHOIRE	1:50000 MAPS	4	MISS	-0.984242	36.70945	{20947A9B-44F3-4EEA-84EA-B7E8F947D5DD}
37.63136	-3.455871	168	11	KITOBO DISP	0	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KITOBO	SUBLOC CENTROID	4	MISS	-3.455871	37.63136	{3BABD043-0045-4DB3-84E2-A0BDF76B6406}
36.70901	-0.984685	169	55	NDURIRI DISP	3974	CENTRAL	KIAMBU	LARI	NYANDUMA	GACHOIRE	1:50000 MAPS	4	MOH	-0.984685	36.70901	{5802EDD9-9A3A-4558-88CB-07D8EABBF3F6}
38.681469	-3.81333	170	12	MAKWASINJI DISP	4655	COAST	TAITA TAVETA	VOI	KASIGAU	MAKWASINYI	DANIDA	4	MOH	-3.81333	38.681469	{ADD7F338-A0D8-4440-AEE9-9404517BC064}
38.477242	-3.089864	171	13	MANYANI DISP	3313	COAST	TAITA TAVETA	TSAVO N. PARK	TSAVO N. PARK	TSAVO N. PARK	ILRI MKT CENTRES	4	MOH	-3.089864	38.477242	{4AAB05B6-7C04-4E80-A510-E4DED63E5547}
36.617117	-1.069369	172	56	NGARARIGA MISSION DISP	3100	CENTRAL	KIAMBU	LIMURU	LIMURU	BIBIRIONI	1:50000 MAPS	4	MISS	-1.069369	36.617117	{214BC85C-FC9A-4831-907D-CBBC2242ED45}
38.659203	-3.674076	173	0	MARUNGU DISP	0	COAST	TAITA TAVETA	VOI	KASIGAU	BUGUTA	SUBLOC CENTROID	4	MISS	-3.674076	38.659203	{9110C3CC-9F6A-4FB5-AB18-1E994BB17D71}
37.7561	-3.47483	174	14	MATA DISP	714	COAST	TAITA TAVETA	TAVETA	JIPE	MATA	DANIDA	4	MOH	-3.47483	37.7561	{333A9383-13B2-441A-B275-F0CE32F99EFB}
36.670303	-1.169356	175	57	NGECHA ORTHODOX  DISP	0	CENTRAL	KIAMBU	LIMURU	NGECHA	NGECHA	SUBLOC CENTROID	4	MISS	-1.169356	36.670303	{39C5FF3B-ACC2-4CD6-B588-A2AF943CD03F}
38.383011	-3.3793	176	15	MBALE HEALTH CENTRE	733	COAST	TAITA TAVETA	WUNDANYI	MBALE	MBALE CENTRAL	DANIDA	3	MOH	-3.3793	38.383011	{76791094-C9A2-4746-A5B1-A0D964FF8C7B}
36.863964	-1.092343	177	58	NGEWA HEALTH CENTRE	243	CENTRAL	KIAMBU	GITHUNGURI	NGEWA	NYAGA	1:50000 MAPS	3	MOH	-1.092343	36.863964	{7E476880-E6E2-4692-97F3-B71D6D9FB3C5}
38.313862	-3.40141	178	16	MGANGE DISP	715	COAST	TAITA TAVETA	WUNDANYI	MGANGE	MGANGE NYIKA	DANIDA	4	MOH	-3.40141	38.313862	{EBE0EFD3-12C9-44CE-8825-C9B20E009232}
36.8716	-1.10326	179	59	NYAGA HEALTH CENTRE	0	CENTRAL	KIAMBU	GITHUNGURI	NGEWA	NYAGA	DDP	3	MOH	-1.10326	36.8716	{290AAE2F-720A-49EE-B6CF-231CF5B055A4}
38.32	-3.39	180	17	MGANGE DISP	0	COAST	TAITA TAVETA	WUNDANYI	WERUGHA	WERUGHA	ILRI VILLAGES	4	MISS	-3.39	38.32	{6507B65C-AC73-4C11-B6FC-4F88BE6D0B5E}
38.2421	-3.4314	181	18	MNENGWA  DISP	4008	COAST	TAITA TAVETA	MWATATE	MWAKITAU	GODOMA(TAVETA)	PSI	4	MOH	-3.4314	38.2421	{855ED84F-D364-402D-A339-8E852771AE6F}
36.7031	-1.20204	182	60	NYATHUNA HEALTH CENTRE	260	CENTRAL	KIAMBU	KIKUYU	NYATHUNA	KIRANGARI(KIAMBU)	DDP	3	MOH	-1.20204	36.7031	{DEDD5962-F54F-4A78-9014-567256DF24BA}
38.56205	-3.39091	183	19	MOI VOI DISTRICT HOSPITAL	739	COAST	TAITA TAVETA	VOI	VOI	KALOLENI(TAVETA)	DANIDA	1	MOH	-3.39091	38.56205	{57A71F4B-E1A7-48F0-81FA-A85C17B0FA3D}
36.87118	-1.049952	184	61	P.C.E.A GATHIRUINI DISP	0	CENTRAL	KIAMBU	GITHUNGURI	KOMOTHAI	KIBICHOI	SUBLOC CENTROID	4	MISS	-1.049952	36.87118	{D6798702-2C98-45C6-976A-D4932C3737B2}
38.37886	-3.45746	185	20	MPINZINYI HEALTH CENTRE	734	COAST	TAITA TAVETA	MWATATE	KISHAMBA	KAYA/ILOLE	DANIDA	3	MOH	-3.45746	38.37886	{4355D6E3-EF6E-4ADA-BAA5-ADBE97A544D4}
36.6667	-1.26667	186	62	P.C.E.A. KIKUYU HOSPITAL	2441	CENTRAL	KIAMBU	KIKUYU	KIKUYU	KIKUYU TOWNSHIP	DDP	1	MISS	-1.26667	36.6667	{39E440C6-29CB-404F-A1AA-733F8A82A98C}
38.290909	-3.43486	187	21	MRUGUA DISP	717	COAST	TAITA TAVETA	MWATATE	BURA	MURUGUA	DANIDA	4	MOH	-3.43486	38.290909	{DD0807B5-8616-4E3A-9541-44B241A90432}
38.408401	-3.4139	188	22	MSAU DISP	718	COAST	TAITA TAVETA	TAUSA	RONGE	MSAU/RAHAI	DANIDA	4	MOH	-3.4139	38.408401	{E96B6953-E5CE-42BC-9271-CDC158E8D1AE}
36.661129	-0.790616	189	63	RAGIA FOREST DISP	225	CENTRAL	KIAMBU	LARI	KAMAE	KAMAE	ILRI VILLAGES	4	MOH	-0.790616	36.661129	{FFDA6756-B24A-458E-8F44-BAD5F1E0EA34}
38.136189	-3.40801	190	23	MWAKITAU DISP	719	COAST	TAITA TAVETA	MWATATE	MWAKITAU	MWAKITAU	DANIDA	4	MOH	-3.40801	38.136189	{86720976-081E-4A4E-9E28-0F261AE1D118}
36.6759	-0.791728	191	64	RAGIA HEALTH CENTRE	2449	CENTRAL	KIAMBU	LARI	KAMAE	KAMAE	DDP	3	MOH	-0.791728	36.6759	{603BD538-5CBE-4B51-A26B-5924B750F55D}
38.431301	-3.35282	192	24	MWAMBIRWA DISP	720	COAST	TAITA TAVETA	MWAMBIRWA	RONGE JUU	KISHAU/KIWETO	DANIDA	4	MOH	-3.35282	38.431301	{06A40193-18B5-4DFE-8D29-7797A5FE1DC6}
36.6	-1.18	193	65	THIGIO MISSION DISP	227	CENTRAL	KIAMBU	LIMURU	NDEIYA	THIGIO(KIAMBU)	ILRI VILLAGES	4	MISS	-1.18	36.6	{DF4260C7-3B52-4FD4-BD28-B0D52A51649D}
38.285809	-3.40195	194	25	MWANDA DISP	721	COAST	TAITA TAVETA	WUNDANYI	MWANDA	KISHAMBA(WUNDANYI)	DANIDA	4	MOH	-3.40195	38.285809	{071B0A38-8E81-4D58-872D-99F677DB2B83}
36.6493	-1.12859	195	66	TIGONI SUB-DISTRICT HOSPITAL	257	CENTRAL	KIAMBU	LIMURU	TIGONI	ITHANJI(KIAMBU)	DDP	1	MOH	-1.12859	36.6493	{A65959EB-F5E0-4FF6-AB73-F2620549A07F}
38.368629	-3.50728	196	26	MWATATE HEALTH CENTRE	735	COAST	TAITA TAVETA	MWATATE	MWACHABO	MWACHABO	DANIDA	3	MOH	-3.50728	38.368629	{82C4FC31-FC33-4A87-8D0F-44DC7401CA77}
38.477959	-3.297	197	27	NDOME DISP	723	COAST	TAITA TAVETA	TAUSA	NGOLIA	NDOME	DANIDA	4	MOH	-3.297	38.477959	{B555354B-ABA6-469D-BCE3-32CF624399D2}
36.8083	-1.13366	198	67	TIN'GAN'GA DISP	229	CENTRAL	KIAMBU	KIAMBAA	TING'ANG'A	TING'ANG'A	DDP	4	MISS	-1.13366	36.8083	{7CD20B91-7B17-41E9-B11D-64BE804F29A4}
38.551224	-3.394956	199	35	NDOVU DISP	727	COAST	TAITA TAVETA	VOI	VOI	MWANGEA	ILRI MKT CENTRES	4	MOH	-3.394956	38.551224	{EA2505D0-3772-4696-9D33-C22CEF5056D8}
37.725128	-3.19	200	28	NJUKINI DISP	724	COAST	TAITA TAVETA	TAVETA	NJUKINI	NJUKINI(TAVETA)	DANIDA	4	MOH	-3.19	37.725128	{293E45C1-82E7-4D7F-B3F9-C7C038B1EDF2}
36.6778	-1.04691	201	68	UPLANDS DISP	230	CENTRAL	KIAMBU	LARI	LARI	GITHIRIONI	DDP	4	MOH	-1.04691	36.6778	{13727BBA-F704-4C45-AF06-E54DF3B3E6AB}
38.380901	-3.33836	202	29	NYACHE HEALTH CENTRE	736	COAST	TAITA TAVETA	WUNDANYI	WUMINGU	NYACHE	DANIDA	3	MOH	-3.33836	38.380901	{407D8781-86E8-4A46-94DF-25BE305A4E00}
36.7086	-1.2526	203	69	UTHIRU DISP	231	CENTRAL	KIAMBU	KIKUYU	KINOO	UTHIRU(KIAMBU)	1:50000 MAPS	4	MOH	-1.2526	36.7086	{A01571C9-0074-4C84-9BDC-1FEDB702A7B3}
38.3335	-3.43297	204	30	SAGAIGU DISP	2881	COAST	TAITA TAVETA	MWATATE	BURA	SAGHAIGU	DANIDA	4	MOH	-3.43297	38.3335	{79113A9C-10C4-407E-81FE-5B357618270E}
36.7261	-1.21737	205	70	WANGIGE HEALTH CENTRE	249	CENTRAL	KIAMBU	KIKUYU	NYATHUNA	KARURA(KIKUYU)	1:50000 MAPS	3	MOH	-1.21737	36.7261	{9BC4C131-81BF-4337-A2B2-D75EECC6E267}
38.582191	-3.49354	206	31	SAGALA HEALTH CENTRE	737	COAST	TAITA TAVETA	VOI	SAGALLA	TERI	DANIDA	3	MOH	-3.49354	38.582191	{A443668A-6E34-4F29-9B4F-87B23F94A0C4}
37.2305	-0.563405	207	1	BARICHO HEALTH CENTRE	297	CENTRAL	KIRINYAGA	NDIA	MWERUA	KIANJANG'A	DDP	3	MOH	-0.563405	37.2305	{A1833F6C-13D4-4774-86E9-706FCC8632D4}
38.46846	-3.43161	208	32	SHELEMBA DISP	725	COAST	TAITA TAVETA	TAUSA	RONGE	RONG'E NYIKA	DANIDA	4	MOH	-3.43161	38.46846	{695F84BB-7280-4A32-ADA3-B1E90B721C57}
38.50169	-3.34175	209	33	TAUSA DISP	3923	COAST	TAITA TAVETA	TAUSA	MBOLOLO	TAUSA	DANIDA	4	MOH	-3.34175	38.50169	{DF9F8D45-CB1A-4111-AF2E-6992341CEA81}
37.2387	-0.568805	210	2	BARICHO MISS H C	3082	CENTRAL	KIRINYAGA	NDIA	MWERUA	KIANJANG'A	HD MAPS	3	MISS	-0.568805	37.2387	{90A14258-079B-4947-9E0A-0DD668EC225C}
37.67725	-3.3987	211	34	TAVETA DISTRICT HOSPITAL	740	COAST	TAITA TAVETA	TAVETA	BOMANI	MBOGHONI	DANIDA	1	MOH	-3.3987	37.67725	{2A1686CA-7C2A-45C9-AC0C-B1B7D7130AB9}
37.351234	-0.42234	212	3	CASTLE FOREST DISP	3763	CENTRAL	KIRINYAGA	GICHUGU	KARUMANDI	THUMAITA	1:50000 MAPS	4	MOH	-0.42234	37.351234	{43428036-1796-490C-839C-8E193C73777F}
38.639858	-3.81356	213	36	WERUGHA DISP	729	COAST	TAITA TAVETA	VOI	KASIGAU	RUKANGA(TAVETA)	DANIDA	4	MOH	-3.81356	38.639858	{E25F04FF-6DAA-47AB-94B2-E98EC3DA7947}
38.342159	-3.40885	214	37	WESU DISTRICT HOSPITAL	741	COAST	TAITA TAVETA	WUNDANYI	WUNDANYI	WUNDANYI	DANIDA	1	MOH	-3.40885	38.342159	{54F51FD2-4C18-4978-9A33-2DBD11C07AFD}
37.2597	-0.49407	215	4	CHRISTIAN COMMUNITY SERVICES BASE DISP	0	CENTRAL	KIRINYAGA	CENTRAL	INOI	NDIMI	HD MAPS	4	MISS	-0.49407	37.2597	{6BC9A29E-2748-4860-BA44-63540A797378}
38.359781	-3.41828	216	38	WUNDANYI HEALTH CENTRE	738	COAST	TAITA TAVETA	WUNDANYI	WUNDANYI	WUNDANYI	DDP	3	MOH	-3.41828	38.359781	{19E65895-CED7-4DF9-BB02-1B16DBE0860F}
37.3783	-0.75776	217	5	CIAGINI DISP	86	CENTRAL	KIRINYAGA	MWEA	THIBA	WAMUMU	HD MAPS	4	MOH	-0.75776	37.3783	{EBED50B9-BDE4-47D4-80B2-BCCA19BB4315}
38.354562	-3.469733	218	39	WUSI WUKESIA DISP	730	COAST	TAITA TAVETA	MWATATE	CHAWIA	CHAWIA	DDP	4	MISS	-3.469733	38.354562	{C6BF916E-5F14-4FA4-A523-ED06B10A91D8}
39.014671	-0.151968	219	1	ASAKO DISP	1188	COAST	TANA RIVER	BANGALE	MBALAMBALA	ASAKO	SUBLOC CENTROID	4	MOH	-0.151968	39.014671	{8142FC35-D425-4D4C-99B5-2F92247D9DB6}
37.400901	-0.551802	220	6	DIFATHAAS CATHOLIC DISP	4713	CENTRAL	KIRINYAGA	MWEA	MURINDUKO	KAMUNYANGE	1:50000 MAPS	4	MISS	-0.551802	37.400901	{69C7D53A-81A4-4665-8CD6-25B16BB84945}
39.424629	-2.05182	221	2	ASSA DISP	742	COAST	TANA RIVER	GARSEN	ASSA	ASSA	DANIDA	4	MOH	-2.05182	39.424629	{BDEA683F-B8E9-4A35-92FA-4E26E2FA6942}
37.4125	-0.59514	222	7	DIFATHAS DISP	263	CENTRAL	KIRINYAGA	MWEA	MURINDUKO	KAMUNYANGE	HD MAPS	4	MOH	-0.59514	37.4125	{352E3D74-69C6-4FB9-98A4-D2185ED5D3B7}
39.016659	-0.72541	223	3	BANGALE DISP	743	COAST	TANA RIVER	BANGALE	BANGALE	BANGALE	DANIDA	4	MOH	-0.72541	39.016659	{86C312FA-B7C5-4AE4-B369-0AEE62E39091}
37.4056	-0.50091	224	8	GACHIONGO DISP	264	CENTRAL	KIRINYAGA	GICHUGU	NJUKIINI	NGIRIAMBU	HD MAPS	4	MOH	-0.50091	37.4056	{9D1BFBDB-5538-44F8-822E-7595A07CC4A9}
39.91806	-1.084244	225	4	BURA CATHOLIC DISP(TANA RIVER)	744	COAST	TANA RIVER	BURA	CHEWELE	WADESA	ILRI MKT CENTRES	4	MISS	-1.084244	39.91806	{7D6EC7B2-116A-47EA-973E-025FCA7921DF}
37.3	-0.48	226	32	KIANDAI ACK DISP	4721	CENTRAL	KIRINYAGA	GICHUGU	KIRIMA	GACHIGI	ILRI VILLAGES	4	MISS	-0.48	37.3	{8D2C3B1B-6F8A-4C0C-88A4-18F5B030A15F}
39.838829	-1.18281	227	5	BURA HEALTH CENTRE	791	COAST	TANA RIVER	BURA	BURA	METI	DANIDA	3	MOH	-1.18281	39.838829	{C916302F-DF7E-42DA-B0EB-A73325A68372}
37.2483	-0.48343	228	9	GATHAMBI DISP	265	CENTRAL	KIRINYAGA	CENTRAL	INOI	NDIMI	HD MAPS	4	MOH	-0.48343	37.2483	{9A31FD07-850D-497A-9693-A685A580A55D}
37.2073	-0.48115	229	33	KIANGAI DISP	281	CENTRAL	KIRINYAGA	NDIA	MUKURE	MUKURE	HD MAPS	4	MOH	-0.48115	37.2073	{DD1033E6-7604-495A-B104-BE20D26FB6C8}
